Timestamp,CLOSE
1519749900000.0,874.75
1519749600000.0,872.65
1519749300000.0,871.31
1519749000000.0,870.1
1519748700000.0,870.05
1519748400000.0,869.07
1519748100000.0,869.06
1519747800000.0,869.6
1519747500000.0,869.98
1519747200000.0,871.73
1519746900000.0,871.57
1519746600000.0,871.35
1519746300000.0,869.54
1519746000000.0,869.43
1519745700000.0,868.64
1519745400000.0,867.68
1519745100000.0,867.8
1519744800000.0,870.33
1519744500000.0,870.45
1519744200000.0,871.34
1519743900000.0,870.23
1519743600000.0,875.43
1519743300000.0,880.5
1519743000000.0,880.51
1519742700000.0,879.32
1519742400000.0,877.01
1519742100000.0,877.0
1519741800000.0,877.45
1519741500000.0,876.65
1519741200000.0,876.3
1519740900000.0,878.11
1519740600000.0,883.59
1519740300000.0,884.37
1519740000000.0,885.78
1519739700000.0,889.9
1519739400000.0,889.41
1519739100000.0,889.45
1519738800000.0,884.36
1519738500000.0,884.36
1519738200000.0,884.76
1519737900000.0,886.34
1519737600000.0,881.58
1519737300000.0,880.58
1519737000000.0,879.78
1519736700000.0,880.41
1519736400000.0,881.77
1519736100000.0,881.95
1519735800000.0,882.31
1519735500000.0,882.27
1519735200000.0,882.49
1519734900000.0,882.22
1519734600000.0,882.31
1519734300000.0,884.0
1519734000000.0,885.48
1519733700000.0,885.3
1519733400000.0,884.1
1519733100000.0,884.09
1519732800000.0,885.02
1519732500000.0,884.45
1519732200000.0,882.57
1519731900000.0,883.83
1519731600000.0,882.68
1519731300000.0,881.64
1519731000000.0,882.01
1519730700000.0,880.95
1519730400000.0,878.0
1519730100000.0,877.59
1519729800000.0,878.12
1519729500000.0,879.67
1519729200000.0,878.09
1519728900000.0,877.19
1519728600000.0,878.42
1519728300000.0,878.77
1519728000000.0,877.88
1519727700000.0,881.99
1519727400000.0,881.9
1519727100000.0,883.11
1519726800000.0,884.89
1519726500000.0,887.0
1519726200000.0,888.65
1519725900000.0,889.11
1519725600000.0,888.92
1519725300000.0,890.35
1519725000000.0,890.55
1519724700000.0,892.03
1519724400000.0,891.8
1519724100000.0,894.15
1519723800000.0,891.01
1519723500000.0,891.0
1519723200000.0,891.01
1519722900000.0,889.89
1519722600000.0,889.97
1519722300000.0,890.33
1519722000000.0,891.5
1519721700000.0,892.77
1519721400000.0,893.55
1519721100000.0,891.5
1519720800000.0,891.45
1519720500000.0,893.39
1519720200000.0,891.65
1519719900000.0,893.02
1519719600000.0,892.21
1519719300000.0,892.01
1519719000000.0,892.71
1519718700000.0,890.29
1519718400000.0,890.53
1519718100000.0,890.63
1519717800000.0,890.9
1519717500000.0,886.34
1519717200000.0,879.82
1519716900000.0,877.7
1519716600000.0,879.03
1519716300000.0,877.41
1519716000000.0,877.81
1519715700000.0,878.8
1519715400000.0,878.72
1519715100000.0,877.94
1519714800000.0,877.47
1519714500000.0,876.54
1519714200000.0,877.89
1519713900000.0,874.0
1519713600000.0,877.67
1519713300000.0,878.7
1519713000000.0,876.98
1519712700000.0,877.01
1519712400000.0,876.03
1519712100000.0,874.29
1519711800000.0,877.93
1519711500000.0,878.31
1519711200000.0,877.17
1519710900000.0,876.14
1519710600000.0,878.0
1519710300000.0,875.79
1519710000000.0,875.66
1519709700000.0,875.75
1519709400000.0,873.68
1519709100000.0,873.09
1519708800000.0,873.29
1519708500000.0,872.71
1519708200000.0,871.27
1519707900000.0,873.36
1519707600000.0,873.5
1519707300000.0,873.0
1519707000000.0,872.26
1519706700000.0,872.21
1519706400000.0,872.15
1519706100000.0,872.29
1519705800000.0,874.0
1519705500000.0,874.0
1519705200000.0,872.5
1519704900000.0,872.8
1519704600000.0,870.71
1519704300000.0,870.92
1519704000000.0,871.45
1519703700000.0,869.02
1519703400000.0,869.76
1519703100000.0,868.89
1519702800000.0,869.69
1519702500000.0,868.39
1519702200000.0,867.86
1519701900000.0,866.9
1519701600000.0,866.27
1519701300000.0,865.94
1519701000000.0,864.77
1519700700000.0,863.32
1519700400000.0,863.76
1519700100000.0,862.2
1519699800000.0,864.76
1519699500000.0,865.36
1519699200000.0,863.96
1519698900000.0,864.47
1519698600000.0,865.27
1519698300000.0,864.45
1519698000000.0,863.8
1519697700000.0,862.1
1519697400000.0,862.33
1519697100000.0,864.78
1519696800000.0,865.44
1519696500000.0,863.01
1519696200000.0,863.5
1519695900000.0,862.12
1519695600000.0,863.24
1519695300000.0,866.19
1519695000000.0,870.25
1519694700000.0,870.29
1519694400000.0,869.71
1519694100000.0,868.89
1519693800000.0,871.59
1519693500000.0,871.7
1519693200000.0,870.61
1519692900000.0,872.11
1519692600000.0,871.81
1519692300000.0,872.76
1519692000000.0,872.53
1519691700000.0,872.44
1519691400000.0,869.21
1519691100000.0,869.69
1519690800000.0,866.42
1519690500000.0,866.23
1519690200000.0,867.24
1519689900000.0,867.31
1519689600000.0,868.0
1519689300000.0,867.76
1519689000000.0,865.52
1519688700000.0,864.33
1519688400000.0,864.15
1519688100000.0,865.29
1519687800000.0,866.47
1519687500000.0,867.18
1519687200000.0,867.46
1519686900000.0,866.81
1519686600000.0,867.57
1519686300000.0,868.52
1519686000000.0,868.48
1519685700000.0,868.58
1519685400000.0,869.96
1519685100000.0,871.3
1519684800000.0,870.2
1519684500000.0,868.5
1519684200000.0,867.84
1519683900000.0,867.66
1519683600000.0,866.74
1519683300000.0,864.34
1519683000000.0,864.34
1519682700000.0,863.71
1519682400000.0,864.1
1519682100000.0,866.27
1519681800000.0,865.64
1519681500000.0,869.66
1519681200000.0,870.12
1519680900000.0,870.89
1519680600000.0,871.8
1519680300000.0,868.55
1519680000000.0,869.06
1519679700000.0,869.98
1519679400000.0,866.6
1519679100000.0,863.03
1519678800000.0,862.58
1519678500000.0,863.29
1519678200000.0,861.71
1519677900000.0,860.36
1519677600000.0,860.1
1519677300000.0,859.55
1519677000000.0,857.48
1519676700000.0,858.88
1519676400000.0,858.52
1519676100000.0,859.69
1519675800000.0,860.52
1519675500000.0,859.27
1519675200000.0,861.34
1519674900000.0,862.54
1519674600000.0,862.42
1519674300000.0,862.18
1519674000000.0,862.32
1519673700000.0,862.8
1519673400000.0,862.8
1519673100000.0,863.67
1519672800000.0,863.34
1519672500000.0,862.12
1519672200000.0,864.52
1519671900000.0,862.71
1519671600000.0,861.73
1519671300000.0,863.1
1519671000000.0,861.0
1519670700000.0,860.99
1519670400000.0,860.08
1519670100000.0,860.88
1519669800000.0,860.52
1519669500000.0,860.5
1519669200000.0,861.28
1519668900000.0,862.22
1519668600000.0,864.05
1519668300000.0,866.08
1519668000000.0,872.18
1519667700000.0,867.39
1519667400000.0,867.33
1519667100000.0,866.62
1519666800000.0,866.36
1519666500000.0,864.79
1519666200000.0,862.39
1519665900000.0,863.98
1519665600000.0,863.43
1519665300000.0,862.73
1519665000000.0,861.95
1519664700000.0,860.15
1519664400000.0,861.45
1519664100000.0,863.55
1519663800000.0,864.03
1519663500000.0,865.63
1519663200000.0,864.3
1519662900000.0,865.11
1519662600000.0,869.35
1519662300000.0,871.7
1519662000000.0,871.22
1519661700000.0,871.12
1519661400000.0,873.67
1519661100000.0,872.6
1519660800000.0,874.07
1519660500000.0,873.73
1519660200000.0,870.0
1519659900000.0,871.86
1519659600000.0,872.22
1519659300000.0,873.58
1519659000000.0,873.31
1519658700000.0,871.03
1519658400000.0,872.31
1519658100000.0,874.44
1519657800000.0,872.93
1519657500000.0,870.72
1519657200000.0,873.24
1519656900000.0,874.94
1519656600000.0,870.67
1519656300000.0,871.13
1519656000000.0,872.88
1519655700000.0,873.46
1519655400000.0,872.25
1519655100000.0,873.89
1519654800000.0,875.0
1519654500000.0,876.22
1519654200000.0,879.97
1519653900000.0,871.95
1519653600000.0,872.07
1519653300000.0,868.23
1519653000000.0,868.06
1519652700000.0,869.63
1519652400000.0,871.53
1519652100000.0,872.35
1519651800000.0,874.73
1519651500000.0,870.49
1519651200000.0,872.24
1519650900000.0,876.2
1519650600000.0,871.51
1519650300000.0,874.36
1519650000000.0,869.54
1519649700000.0,865.25
1519649400000.0,859.3
1519649100000.0,858.49
1519648800000.0,857.02
1519648500000.0,856.85
1519648200000.0,858.5
1519647900000.0,859.1
1519647600000.0,860.0
1519647300000.0,859.84
1519647000000.0,858.23
1519646700000.0,858.14
1519646400000.0,858.99
1519646100000.0,859.83
1519645800000.0,860.13
1519645500000.0,861.79
1519645200000.0,860.6
1519644900000.0,856.66
1519644600000.0,857.98
1519644300000.0,859.8
1519644000000.0,860.86
1519643700000.0,860.83
1519643400000.0,858.99
1519643100000.0,857.8
1519642800000.0,857.2
1519642500000.0,857.99
1519642200000.0,856.43
1519641900000.0,856.51
1519641600000.0,854.43
1519641300000.0,851.2
1519641000000.0,850.79
1519640700000.0,850.79
1519640400000.0,850.89
1519640100000.0,850.53
1519639800000.0,849.99
1519639500000.0,848.1
1519639200000.0,845.91
1519638900000.0,844.57
1519638600000.0,845.41
1519638300000.0,845.4
1519638000000.0,845.49
1519637700000.0,846.46
1519637400000.0,845.76
1519637100000.0,845.81
1519636800000.0,845.82
1519636500000.0,845.37
1519636200000.0,845.27
1519635900000.0,844.85
1519635600000.0,845.05
1519635300000.0,840.32
1519635000000.0,840.95
1519634700000.0,836.83
1519634400000.0,836.03
1519634100000.0,836.39
1519633800000.0,837.0
1519633500000.0,835.8
1519633200000.0,835.79
1519632900000.0,836.42
1519632600000.0,839.35
1519632300000.0,839.13
1519632000000.0,840.76
1519631700000.0,841.98
1519631400000.0,841.43
1519631100000.0,840.41
1519630800000.0,840.07
1519630500000.0,838.33
1519630200000.0,837.7
1519629900000.0,836.74
1519629600000.0,835.23
1519629300000.0,836.94
1519629000000.0,838.01
1519628700000.0,837.0
1519628400000.0,835.47
1519628100000.0,834.62
1519627800000.0,837.14
1519627500000.0,837.65
1519627200000.0,837.33
1519626900000.0,842.39
1519626600000.0,843.83
1519626300000.0,844.06
1519626000000.0,844.41
1519625700000.0,845.72
1519625400000.0,846.3
1519625100000.0,847.06
1519624800000.0,847.81
1519624500000.0,849.2
1519624200000.0,848.05
1519623900000.0,847.23
1519623600000.0,846.59
1519623300000.0,847.15
1519623000000.0,847.52
1519622700000.0,849.35
1519622400000.0,848.88
1519622100000.0,849.06
1519621800000.0,851.85
1519621500000.0,852.64
1519621200000.0,851.81
1519620900000.0,850.09
1519620600000.0,849.94
1519620300000.0,850.11
1519620000000.0,850.81
1519619700000.0,850.45
1519619400000.0,849.3
1519619100000.0,848.02
1519618800000.0,847.71
1519618500000.0,848.02
1519618200000.0,845.49
1519617900000.0,845.51
1519617600000.0,846.03
1519617300000.0,848.15
1519617000000.0,849.26
1519616700000.0,845.78
1519616400000.0,848.1
1519616100000.0,850.01
1519615800000.0,852.51
1519615500000.0,852.51
1519615200000.0,853.15
1519614900000.0,855.0
1519614600000.0,853.3
1519614300000.0,853.43
1519614000000.0,854.77
1519613700000.0,856.12
1519613400000.0,854.81
1519613100000.0,854.06
1519612800000.0,853.87
1519612500000.0,855.22
1519612200000.0,855.04
1519611900000.0,856.93
1519611600000.0,856.16
1519611300000.0,851.75
1519611000000.0,852.93
1519610700000.0,851.72
1519610400000.0,851.23
1519610100000.0,852.11
1519609800000.0,848.49
1519609500000.0,848.6
1519609200000.0,848.5
1519608900000.0,849.01
1519608600000.0,849.01
1519608300000.0,849.86
1519608000000.0,849.41
1519607700000.0,848.48
1519607400000.0,848.98
1519607100000.0,846.5
1519606800000.0,842.24
1519606500000.0,840.83
1519606200000.0,841.0
1519605900000.0,843.91
1519605600000.0,843.71
1519605300000.0,844.04
1519605000000.0,841.18
1519604700000.0,841.12
1519604400000.0,840.83
1519604100000.0,839.71
1519603800000.0,839.68
1519603500000.0,841.27
1519603200000.0,841.0
1519602900000.0,838.71
1519602600000.0,837.04
1519602300000.0,839.0
1519602000000.0,839.9
1519601700000.0,840.27
1519601400000.0,840.45
1519601100000.0,843.5
1519600800000.0,841.59
1519600500000.0,844.91
1519600200000.0,845.71
1519599900000.0,845.5
1519599600000.0,845.04
1519599300000.0,844.99
1519599000000.0,844.0
1519598700000.0,843.82
1519598400000.0,841.85
1519598100000.0,840.08
1519597800000.0,839.99
1519597500000.0,839.0
1519597200000.0,837.91
1519596900000.0,838.56
1519596600000.0,839.0
1519596300000.0,836.8
1519596000000.0,835.41
1519595700000.0,839.59
1519595400000.0,838.71
1519595100000.0,838.6
1519594800000.0,836.98
1519594500000.0,837.59
1519594200000.0,837.55
1519593900000.0,835.39
1519593600000.0,834.98
1519593300000.0,836.81
1519593000000.0,837.62
1519592700000.0,838.84
1519592400000.0,837.89
1519592100000.0,837.56
1519591800000.0,837.41
1519591500000.0,837.41
1519591200000.0,836.56
1519590900000.0,835.56
1519590600000.0,835.57
1519590300000.0,838.6
1519590000000.0,837.94
1519589700000.0,836.18
1519589400000.0,832.84
1519589100000.0,833.35
1519588800000.0,834.27
1519588500000.0,832.55
1519588200000.0,834.26
1519587900000.0,835.65
1519587600000.0,834.93
1519587300000.0,834.83
1519587000000.0,833.85
1519586700000.0,834.94
1519586400000.0,834.98
1519586100000.0,835.06
1519585800000.0,831.48
1519585500000.0,829.62
1519585200000.0,830.99
1519584900000.0,830.6
1519584600000.0,830.69
1519584300000.0,829.66
1519584000000.0,829.1
1519583700000.0,826.34
1519583400000.0,821.96
1519583100000.0,823.03
1519582800000.0,823.62
1519582500000.0,822.18
1519582200000.0,823.11
1519581900000.0,822.9
1519581600000.0,822.02
1519581300000.0,825.0
1519581000000.0,825.44
1519580700000.0,827.65
1519580400000.0,826.8
1519580100000.0,825.8
1519579800000.0,825.82
1519579500000.0,826.25
1519579200000.0,826.31
1519578900000.0,826.91
1519578600000.0,828.07
1519578300000.0,828.48
1519578000000.0,827.29
1519577700000.0,828.54
1519577400000.0,828.67
1519577100000.0,828.64
1519576800000.0,827.91
1519576500000.0,827.91
1519576200000.0,827.26
1519575900000.0,826.68
1519575600000.0,826.94
1519575300000.0,825.99
1519575000000.0,823.31
1519574700000.0,823.14
1519574400000.0,826.0
1519574100000.0,824.11
1519573800000.0,824.53
1519573500000.0,820.62
1519573200000.0,820.86
1519572900000.0,819.3
1519572600000.0,819.38
1519572300000.0,817.71
1519572000000.0,819.51
1519571700000.0,818.0
1519571400000.0,820.79
1519571100000.0,821.74
1519570800000.0,817.47
1519570500000.0,820.95
1519570200000.0,822.22
1519569900000.0,821.77
1519569600000.0,823.38
1519569300000.0,827.11
1519569000000.0,828.57
1519568700000.0,827.71
1519568400000.0,825.05
1519568100000.0,824.55
1519567800000.0,824.87
1519567500000.0,823.2
1519567200000.0,823.9
1519566900000.0,824.63
1519566600000.0,824.75
1519566300000.0,820.84
1519566000000.0,820.0
1519565700000.0,820.01
1519565400000.0,821.4
1519565100000.0,823.26
1519564800000.0,826.0
1519564500000.0,829.25
1519564200000.0,829.5
1519563900000.0,828.0
1519563600000.0,830.15
1519563300000.0,828.11
1519563000000.0,830.21
1519562700000.0,829.99
1519562400000.0,828.25
1519562100000.0,828.14
1519561800000.0,830.6
1519561500000.0,833.66
1519561200000.0,834.0
1519560900000.0,834.52
1519560600000.0,836.28
1519560300000.0,838.67
1519560000000.0,838.51
1519559700000.0,836.72
1519559400000.0,835.92
1519559100000.0,837.95
1519558800000.0,837.81
1519558500000.0,837.51
1519558200000.0,839.7
1519557900000.0,842.18
1519557600000.0,844.45
1519557300000.0,841.82
1519557000000.0,843.36
1519556700000.0,841.38
1519556400000.0,838.58
1519556100000.0,840.23
1519555800000.0,840.84
1519555500000.0,841.37
1519555200000.0,840.22
1519554900000.0,838.75
1519554600000.0,838.45
1519554300000.0,837.73
1519554000000.0,837.22
1519553700000.0,837.4
1519553400000.0,834.17
1519553100000.0,833.9
1519552800000.0,837.83
1519552500000.0,836.35
1519552200000.0,834.3
1519551900000.0,832.64
1519551600000.0,833.3
1519551300000.0,833.81
1519551000000.0,835.82
1519550700000.0,836.99
1519550400000.0,837.07
1519550100000.0,838.79
1519549800000.0,836.16
1519549500000.0,838.03
1519549200000.0,834.68
1519548900000.0,835.25
1519548600000.0,836.43
1519548300000.0,837.95
1519548000000.0,836.99
1519547700000.0,841.51
1519547400000.0,845.33
1519547100000.0,844.53
1519546800000.0,841.56
1519546500000.0,841.2
1519546200000.0,843.51
1519545900000.0,845.33
1519545600000.0,843.96
1519545300000.0,841.61
1519545000000.0,838.81
1519544700000.0,841.72
1519544400000.0,845.01
1519544100000.0,845.76
1519543800000.0,845.73
1519543500000.0,844.76
1519543200000.0,846.43
1519542900000.0,846.8
1519542600000.0,847.6
1519542300000.0,847.97
1519542000000.0,845.54
1519541700000.0,844.26
1519541400000.0,845.37
1519541100000.0,848.03
1519540800000.0,846.0
1519540500000.0,845.58
1519540200000.0,845.5
1519539900000.0,845.98
1519539600000.0,846.56
1519539300000.0,844.26
1519539000000.0,845.55
1519538700000.0,845.0
1519538400000.0,841.52
1519538100000.0,840.79
1519537800000.0,839.86
1519537500000.0,838.68
1519537200000.0,835.38
1519536900000.0,837.97
1519536600000.0,837.77
1519536300000.0,837.97
1519536000000.0,839.65
1519535700000.0,840.4
1519535400000.0,841.51
1519535100000.0,841.73
1519534800000.0,840.92
1519534500000.0,838.62
1519534200000.0,838.38
1519533900000.0,836.88
1519533600000.0,838.97
1519533300000.0,840.27
1519533000000.0,836.37
1519532700000.0,837.79
1519532400000.0,838.78
1519532100000.0,839.71
1519531800000.0,837.94
1519531500000.0,836.99
1519531200000.0,831.4
1519530900000.0,831.81
1519530600000.0,832.6
1519530300000.0,832.01
1519530000000.0,832.0
1519529700000.0,830.19
1519529400000.0,826.98
1519529100000.0,827.0
1519528800000.0,822.81
1519528500000.0,827.53
1519528200000.0,828.53
1519527900000.0,828.97
1519527600000.0,828.64
1519527300000.0,830.18
1519527000000.0,831.84
1519526700000.0,836.51
1519526400000.0,836.1
1519526100000.0,837.32
1519525800000.0,838.05
1519525500000.0,838.21
1519525200000.0,837.45
1519524900000.0,838.01
1519524600000.0,835.53
1519524300000.0,837.42
1519524000000.0,840.34
1519523700000.0,839.6
1519523400000.0,839.69
1519523100000.0,839.19
1519522800000.0,838.91
1519522500000.0,837.71
1519522200000.0,837.62
1519521900000.0,839.11
1519521600000.0,836.5
1519521300000.0,835.18
1519521000000.0,831.93
1519520700000.0,829.87
1519520400000.0,828.75
1519520100000.0,827.8
1519519800000.0,828.64
1519519500000.0,827.82
1519519200000.0,827.69
1519518900000.0,826.89
1519518600000.0,828.56
1519518300000.0,827.98
1519518000000.0,827.81
1519517700000.0,825.52
1519517400000.0,826.02
1519517100000.0,826.49
1519516800000.0,825.63
1519516500000.0,831.51
1519516200000.0,830.22
1519515900000.0,833.39
1519515600000.0,833.05
1519515300000.0,834.7
1519515000000.0,833.36
1519514700000.0,830.34
1519514400000.0,830.62
1519514100000.0,830.5
1519513800000.0,831.01
1519513500000.0,830.61
1519513200000.0,828.92
1519512900000.0,825.99
1519512600000.0,829.32
1519512300000.0,830.6
1519512000000.0,828.88
1519511700000.0,830.45
1519511400000.0,828.27
1519511100000.0,826.05
1519510800000.0,820.01
1519510500000.0,820.0
1519510200000.0,818.62
1519509900000.0,815.62
1519509600000.0,816.5
1519509300000.0,818.78
1519509000000.0,818.61
1519508700000.0,817.56
1519508400000.0,818.52
1519508100000.0,817.79
1519507800000.0,813.61
1519507500000.0,811.68
1519507200000.0,811.22
1519506900000.0,816.21
1519506600000.0,815.55
1519506300000.0,814.88
1519506000000.0,811.51
1519505700000.0,809.11
1519505400000.0,808.76
1519505100000.0,810.52
1519504800000.0,810.1
1519504500000.0,813.19
1519504200000.0,810.32
1519503900000.0,809.93
1519503600000.0,810.01
1519503300000.0,812.18
1519503000000.0,811.1
1519502700000.0,813.87
1519502400000.0,819.06
1519502100000.0,821.17
1519501800000.0,819.31
1519501500000.0,821.17
1519501200000.0,820.09
1519500900000.0,819.3
1519500600000.0,821.45
1519500300000.0,821.96
1519500000000.0,822.28
1519499700000.0,820.11
1519499400000.0,822.27
1519499100000.0,821.77
1519498800000.0,821.8
1519498500000.0,818.3
1519498200000.0,820.76
1519497900000.0,821.11
1519497600000.0,821.8
1519497300000.0,821.36
1519497000000.0,828.76
1519496700000.0,828.21
1519496400000.0,827.43
1519496100000.0,827.0
1519495800000.0,826.12
1519495500000.0,827.23
1519495200000.0,823.25
1519494900000.0,821.62
1519494600000.0,823.49
1519494300000.0,824.46
1519494000000.0,823.55
1519493700000.0,820.0
1519493400000.0,821.99
1519493100000.0,826.0
1519492800000.0,824.98
1519492500000.0,825.75
1519492200000.0,828.69
1519491900000.0,831.18
1519491600000.0,833.45
1519491300000.0,832.4
1519491000000.0,832.38
1519490700000.0,830.27
1519490400000.0,832.78
1519490100000.0,832.54
1519489800000.0,830.45
1519489500000.0,826.88
1519489200000.0,825.94
1519488900000.0,824.7
1519488600000.0,825.0
1519488300000.0,825.0
1519488000000.0,825.82
1519487700000.0,827.5
1519487400000.0,826.65
1519487100000.0,829.53
1519486800000.0,828.56
1519486500000.0,827.23
1519486200000.0,827.0
1519485900000.0,831.56
1519485600000.0,830.14
1519485300000.0,832.07
1519485000000.0,832.99
1519484700000.0,829.56
1519484400000.0,833.48
1519484100000.0,833.41
1519483800000.0,834.88
1519483500000.0,833.46
1519483200000.0,833.81
1519482900000.0,836.54
1519482600000.0,835.76
1519482300000.0,837.88
1519482000000.0,835.82
1519481700000.0,836.93
1519481400000.0,831.93
1519481100000.0,826.8
1519480800000.0,825.71
1519480500000.0,828.09
1519480200000.0,829.41
1519479900000.0,830.8
1519479600000.0,826.71
1519479300000.0,824.68
1519479000000.0,821.93
1519478700000.0,827.3
1519478400000.0,824.63
1519478100000.0,824.79
1519477800000.0,824.81
1519477500000.0,825.55
1519477200000.0,830.83
1519476900000.0,832.76
1519476600000.0,835.24
1519476300000.0,832.68
1519476000000.0,832.14
1519475700000.0,831.85
1519475400000.0,831.32
1519475100000.0,830.0
1519474800000.0,830.05
1519474500000.0,830.06
1519474200000.0,829.09
1519473900000.0,825.32
1519473600000.0,819.73
1519473300000.0,824.12
1519473000000.0,830.7
1519472700000.0,830.2
1519472400000.0,827.45
1519472100000.0,827.31
1519471800000.0,826.67
1519471500000.0,821.5
1519471200000.0,824.76
1519470900000.0,820.5
1519470600000.0,819.72
1519470300000.0,815.52
1519470000000.0,820.67
1519469700000.0,822.27
1519469400000.0,823.61
1519469100000.0,822.53
1519468800000.0,820.52
1519468500000.0,819.6
1519468200000.0,816.23
1519467900000.0,823.79
1519467600000.0,824.71
1519467300000.0,823.75
1519467000000.0,824.72
1519466700000.0,827.54
1519466400000.0,831.15
1519466100000.0,843.61
1519465800000.0,843.39
1519465500000.0,848.48
1519465200000.0,848.06
1519464900000.0,847.53
1519464600000.0,845.82
1519464300000.0,845.34
1519464000000.0,843.48
1519463700000.0,843.83
1519463400000.0,843.54
1519463100000.0,843.31
1519462800000.0,842.68
1519462500000.0,837.43
1519462200000.0,835.97
1519461900000.0,837.12
1519461600000.0,842.53
1519461300000.0,842.78
1519461000000.0,840.26
1519460700000.0,838.31
1519460400000.0,837.84
1519460100000.0,834.18
1519459800000.0,840.74
1519459500000.0,842.07
1519459200000.0,842.23
1519458900000.0,845.93
1519458600000.0,845.99
1519458300000.0,842.4
1519458000000.0,840.88
1519457700000.0,843.62
1519457400000.0,843.56
1519457100000.0,835.6
1519456800000.0,834.11
1519456500000.0,837.65
1519456200000.0,837.01
1519455900000.0,834.0
1519455600000.0,835.71
1519455300000.0,847.36
1519455000000.0,844.9
1519454700000.0,846.55
1519454400000.0,842.62
1519454100000.0,846.29
1519453800000.0,858.24
1519453500000.0,866.22
1519453200000.0,865.92
1519452900000.0,867.98
1519452600000.0,869.22
1519452300000.0,869.8
1519452000000.0,868.62
1519451700000.0,869.12
1519451400000.0,869.61
1519451100000.0,869.52
1519450800000.0,867.73
1519450500000.0,868.02
1519450200000.0,866.55
1519449900000.0,865.46
1519449600000.0,865.45
1519449300000.0,867.27
1519449000000.0,864.94
1519448700000.0,866.15
1519448400000.0,865.54
1519448100000.0,863.58
1519447800000.0,865.05
1519447500000.0,866.07
1519447200000.0,868.47
1519446900000.0,868.31
1519446600000.0,866.67
1519446300000.0,867.71
1519446000000.0,870.88
1519445700000.0,868.91
1519445400000.0,870.87
1519445100000.0,870.24
1519444800000.0,868.52
1519444500000.0,865.28
1519444200000.0,866.0
1519443900000.0,862.38
1519443600000.0,860.47
1519443300000.0,862.48
1519443000000.0,861.82
1519442700000.0,859.46
1519442400000.0,862.99
1519442100000.0,863.29
1519441800000.0,863.99
1519441500000.0,863.21
1519441200000.0,867.56
1519440900000.0,871.42
1519440600000.0,871.95
1519440300000.0,869.8
1519440000000.0,868.78
1519439700000.0,869.69
1519439400000.0,870.24
1519439100000.0,872.99
